timestamp,username,computerid,fileaccesstype,filedestinationdirectory,nearbyusers,computer_user_location,computerroom,computer_user_role,shift_start,shift_end,day_type,assigned_computer_id,nearby_user_roles,file_destination,file_destination_name,file_type
2025-03-26 01:05:28,director1,Computer A0,File Move,C:\Users\janva\Downloads\ExternalDrive\Director1_MOVE_EXTERNAL_1.docx,"['Director1', 'AS1', 'AS2']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff, Administrative Staff",janva,Director1_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:05:33,manager2,Computer D,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_OTHERS_1.docx,['Director2'],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Director,janva,Manager2_COPY_OTHERS_1.docx,Confidential
2025-03-26 01:05:36,as1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_1.docx,"['Director1', 'AS1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff, Administrative Staff",janva,AS1_COPY_NON_EXTERNAL_1.docx,Non-confidential
2025-03-26 01:05:40,as1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_NON_EXTERNAL_2.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_COPY_NON_EXTERNAL_2.docx,Non-confidential
2025-03-26 01:05:44,as2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_NON_INTERNAL_2.docx,['Director2'],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,AS2_COPY_NON_INTERNAL_2.docx,Non-confidential
2025-03-26 01:05:49,manager2,Computer A1,File Move,C:\Users\janva\Downloads\ExternalDrive\Manager2_MOVE_EXTERNAL_1.docx,"['Director1', 'AS1', 'AS2']",Room B,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Administrative Staff, Administrative Staff",janva,Manager2_MOVE_EXTERNAL_1.docx,Confidential
2025-03-26 01:05:52,as1,Computer A0,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_3.docx,"['Director1', 'AS1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff, Administrative Staff",janva,AS1_COPY_INTERNAL_3.docx,Confidential
2025-03-26 01:05:59,as2,Computer C1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:03,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:05,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:07,as2,Computer C1,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:06:12,as2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_3.docx,"['Director1', 'AS1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff, Administrative Staff",janva,AS2_COPY_INTERNAL_3.docx,Confidential
2025-03-26 01:06:16,director2,Computer A1,File Move,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_MOVE_NON_INTERNAL_1.docx,"['Director1', 'AS1', 'AS2']",Room D,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff, Administrative Staff",janva,Director2_MOVE_NON_INTERNAL_1.docx,Non-confidential
2025-03-26 01:06:23,manager2,Computer D,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN.docx,['Director2'],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Director,janva,~$nager2_OPEN.docx,Confidential
2025-03-26 01:06:29,as2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_5.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_MOVE_NON_INTERNAL_5.docx,Non-confidential
2025-03-26 01:06:36,director2,Computer A1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN.docx,"['Director1', 'AS1', 'AS2']",Room D,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff, Administrative Staff",janva,~$rector2_OPEN.docx,Confidential
2025-03-26 01:06:43,manager2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2\Manager2_COPY_NON_OTHERS_1.docx,"['Director1', 'AS1', 'AS2']",Room B,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Director, Administrative Staff, Administrative Staff",janva,Manager2_COPY_NON_OTHERS_1.docx,Non-confidential
2025-03-26 01:06:48,manager2,Computer C0,File Copy,C:\Users\janva\Downloads\AS1\Manager2_COPY_NON_OTHERS_2.docx,[],Room B,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_NON_OTHERS_2.docx,Non-confidential
2025-03-26 01:06:53,manager1,Computer C1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_2.docx,[],Room B,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager1_COPY_EXTERNAL_2.docx,Confidential
2025-03-26 01:07:00,manager2,Computer C1,File Opening,C:\Users\janva\Downloads\Manager2\~$nager2_OPEN_NON.docx,[],Room B,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,~$nager2_OPEN_NON.docx,Non-confidential
2025-03-26 01:07:01,manager2,Computer C1,File Modification,C:\Users\janva\Downloads\Manager2\Manager2_OPEN_NON.docx,[],Room B,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_OPEN_NON.docx,Non-confidential
2025-03-26 01:07:08,director2,Computer A0,File Deletion,C:\Users\janva\Downloads\Director2\Director2_DELETE_NON_1.docx,"['Director1', 'AS1', 'AS2']",Room D,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Director, Administrative Staff, Administrative Staff",janva,Director2_DELETE_NON_1.docx,Non-confidential
2025-03-26 01:07:13,director1,Computer C1,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_2.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_DELETE_NON_2.docx,Non-confidential
2025-03-26 01:07:18,manager1,Computer C0,File Copy,C:\Users\janva\Downloads\AS2\Manager1_COPY_NON_OTHERS_3.docx,[],Room B,Room C,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager1_COPY_NON_OTHERS_3.docx,Non-confidential
2025-03-26 01:07:25,director1,Computer C0,File Opening,C:\Users\janva\Downloads\Director1\~$rector1_OPENWMOD.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,~$rector1_OPENWMOD.docx,Confidential
2025-03-26 01:07:28,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:30,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:32,director1,Computer C0,File Modification,C:\Users\janva\Downloads\Director1\Director1_OPENWMOD.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_OPENWMOD.docx,Confidential
2025-03-26 01:07:38,as2,Computer A0,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_4.docx,"['Director1', 'AS1', 'AS2']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Director, Administrative Staff, Administrative Staff",janva,AS2_COPY_INTERNAL_4.docx,Confidential
2025-03-26 01:07:44,as2,Computer C1,File Move,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_MOVE_NON_INTERNAL_6.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_MOVE_NON_INTERNAL_6.docx,Non-confidential
2025-03-26 01:20:24,as2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,['Director2'],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Director,janva,~$2_OPEN.docx,Confidential
2025-03-26 01:26:39,director2,Computer D,File Move,C:\Users\janva\Downloads\Director2_InternalFolder\Director2_MOVE_INTERNAL_1.docx,['Director2'],Room D,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Director,janva,Director2_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 01:36:56,as2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS2_COPY_EXTERNAL_1.docx,"['AS2', 'Director2']",Room D,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Director",janva,AS2_COPY_EXTERNAL_1.docx,Confidential
2025-03-26 01:38:28,as1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\AS1_COPY_EXTERNAL_1.docx,['AS1'],Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Administrative Staff,janva,AS1_COPY_EXTERNAL_1.docx,Confidential
2025-03-26 00:58:15,as2,Computer D,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$2_OPENWMOD.docx,Confidential
2025-03-26 00:58:16,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:19,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:21,as2,Computer D,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD.docx,Confidential
2025-03-26 00:58:30,director2,Computer A1,File Opening,C:\Users\janva\Downloads\Director2\~$rector2_OPEN.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$rector2_OPEN.docx,Confidential
2025-03-26 00:58:31,director2,Computer A1,File Modification,C:\Users\janva\Downloads\Director2\Director2_OPEN.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,Director2_OPEN.docx,Confidential
2025-03-26 00:58:35,director1,Computer A1,File Move,C:\Users\janva\Downloads\Director1_InternalFolder\Director1_MOVE_INTERNAL_1.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,Director1_MOVE_INTERNAL_1.docx,Confidential
2025-03-26 00:58:42,as1,Computer A1,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPENWMOD_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:43,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:45,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:48,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:49,as1,Computer A1,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 00:58:54,as1,Computer A1,File Copy,C:\Users\janva\Downloads\AS1_InternalFolder\AS1_COPY_INTERNAL_1.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,AS1_COPY_INTERNAL_1.docx,Confidential
2025-03-26 00:59:00,as1,Computer A0,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$1_OPEN_NON.docx,Non-confidential
2025-03-26 00:59:06,director1,Computer D,File Deletion,C:\Users\janva\Downloads\Director1\Director1_DELETE_NON_1.docx,[],Room A,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_DELETE_NON_1.docx,Non-confidential
2025-03-26 00:59:10,manager2,Computer D,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_NON_INTERNAL_1.docx,[],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_NON_INTERNAL_1.docx,Non-confidential
2025-03-26 00:59:15,director2,Computer A0,File Copy,C:\Users\janva\Downloads\ExternalDrive\Director2_COPY_EXTERNAL_1.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,Director2_COPY_EXTERNAL_1.docx,Confidential
2025-03-26 00:59:22,manager1,Computer A1,File Opening,C:\Users\janva\Downloads\Manager1\~$nager1_OPEN.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$nager1_OPEN.docx,Confidential
2025-03-26 00:59:29,as1,Computer C1,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPEN_NON.docx,Non-confidential
2025-03-26 00:59:35,manager1,Computer A1,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager1_COPY_EXTERNAL_1.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,Manager1_COPY_EXTERNAL_1.docx,Confidential
2025-03-26 00:59:39,manager2,Computer D,File Copy,C:\Users\janva\Downloads\ExternalDrive\Manager2_COPY_NON_EXTERNAL_1.docx,[],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_NON_EXTERNAL_1.docx,Non-confidential
2025-03-26 00:59:43,director2,Computer A1,File Copy,C:\Users\janva\Downloads\Manager2\Director2_COPY_NON_OTHERS_1.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,Director2_COPY_NON_OTHERS_1.docx,Non-confidential
2025-03-26 00:59:49,as1,Computer A0,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$1_OPEN.docx,Confidential
2025-03-26 00:59:56,as2,Computer D,File Copy,C:\Users\janva\Downloads\AS2_InternalFolder\AS2_COPY_INTERNAL_1.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_COPY_INTERNAL_1.docx,Confidential
2025-03-26 01:00:03,as2,Computer A1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$2_OPEN.docx,Confidential
2025-03-26 01:00:10,director1,Computer D,File Move,C:\Users\janva\Downloads\AS2\Director1_MOVE_NON_OTHERS_1.docx,[],Room A,Room D,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director1_MOVE_NON_OTHERS_1.docx,Non-confidential
2025-03-26 01:00:16,as2,Computer A1,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPEN_NON.docx,"['AS2', 'AS1', 'Manager1', 'Director2', 'Director1']",Room A,Room A,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,"Administrative Staff, Administrative Staff, Manager, Director, Director",janva,~$2_OPEN_NON.docx,Non-confidential
2025-03-26 01:00:24,manager2,Computer D,File Move,C:\Users\janva\Downloads\AS1\Manager2_MOVE_NON_OTHERS_1.docx,[],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_MOVE_NON_OTHERS_1.docx,Non-confidential
2025-03-26 01:00:30,as2,Computer C0,File Opening,C:\Users\janva\Downloads\AS2\~$2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:00:33,as2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:00:34,as2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:00:36,as2,Computer C0,File Modification,C:\Users\janva\Downloads\AS2\AS2_OPENWMOD_NON.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS2_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:00:40,manager2,Computer D,File Copy,C:\Users\janva\Downloads\Manager2_InternalFolder\Manager2_COPY_INTERNAL_1.docx,[],Room B,Room D,Manager,9:00:00,18:00:00,Weekend,C4D5E6F7-7890-23CD-78AB-567890ABCDEF,Unknown,janva,Manager2_COPY_INTERNAL_1.docx,Confidential
2025-03-26 01:00:45,director2,Computer C1,File Move,C:\Users\janva\Downloads\Manager1\Director2_MOVE_OTHERS_1.docx,[],Room A,Room C,Director,12:00:00,21:00:00,Weekend,D2E1F0A9-8901-23CD-45EF-6789012345FE,Unknown,janva,Director2_MOVE_OTHERS_1.docx,Confidential
2025-03-26 01:00:50,as1,Computer C0,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPEN.docx,[],Room A,Room C,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPEN.docx,Confidential
2025-03-26 01:00:58,as1,Computer D,File Opening,C:\Users\janva\Downloads\AS1\~$1_OPENWMOD_NON.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,~$1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:01:01,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPENWMOD_NON.docx,Non-confidential
2025-03-26 01:01:02,as1,Computer D,File Modification,C:\Users\janva\Downloads\AS1\AS1_OPENWMOD_NON.docx,[],Room A,Room D,Administrative Staff,8:00:00,17:00:00,Weekday,B9D83F2E-9365-E911-80CF-9828A6447999,Unknown,janva,AS1_OPENWMOD_NON.docx,Non-confidential
